WELL_ID,LAT,LONG,LL_REF,X,Y,XY_REF,TOP070_Pierre,TOP097_Mowry,TOP125_InyanKara,TOP145_Swift_lower,TOP170_Rierdon,TOP183_Piper,TOP201_Spearfish,TOP307_Tyler,TOP323_Otter,TOP330_Kibbey,TOP335_Charles,TOP340_MissionCanyon,TOP349_Lodgepole,TOP357_Bakken_upper,TOP362_Bakken_middle,TOP364_Bakken_lower,TOP368_ThreeForks,TOP372_Duprow,TOP377_DawsonBay,TOP382_Prairie,TOP383_Prairie_evaporite,TOP388_Winnipegosis,TOP408_Ashern,TOP419_Interlake,TOP445_RedRiver,TOP458_Winnipeg,TOP467_Icebox_base,TOP470_Deadwood,TOP542_Basement,TVT070_Pierre_2_Mowry,TVT097_Mowry_2_InyanKara,TVT125_InyanKara_2_Swift_lower,TVT145_Swift_lower_2_Rierdon,TVT170_Rierdon_2_Piper,TVT183_Piper_2_Spearfish,TVT201_Spearfish_2_Tyler,TVT307_Tyler_2_Otter,TVT323_Otter_2_Kibbey,TVT330_Kibbey_2_Charles,TVT335_Charles_2_MissionCanyon,TVT340_MissionCanyon_2_Lodgepole,TVT349_Lodgepole_2_Bakken_upper,TVT357_Bakken_upper_2_Bakken_middle,TVT362_Bakken_middle_2_Bakken_lower,TVT364_Bakken_lower_2_ThreeForks,TVT368_ThreeForks_2_Duprow,TVT372_Duprow_2_DawsonBay,TVT377_DawsonBay_2_Prairie,TVT382_Prairie_2_Prairie_evaporite,TVT383_Prairie_evaporite_2_Winnipegosis,TVT388_Winnipegosis_2_Ashern,TVT408_Ashern_2_Interlake,TVT419_Interlake_2_RedRiver,TVT445_RedRiver_2_Winnipeg,TVT458_Winnipeg_2_Icebox_base,TVT467_Icebox_base_2_Deadwood,TVT470_Deadwood_2_Basement
4119,48.71105554,-102.8014866,NAD27 WKID 4267,-1659310,9430778,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2086,,,,,,,,-4525,-4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,
4120,48.62666851,-102.8739813,NAD27 WKID 4267,-1679166,9401679,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2042,,,-3235,,,,-4364,-4697,-4825,,,,,,,,,,,,,,,,,,,,,,,,,,,333,128,,,,,,,,,,,,,,,,,,
4121,48.77273615,-102.5485689,NAD27 WKID 4267,-1596175,9448642,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,48.71103092,-102.4540219,NAD27 WKID 4267,-1574676,9424857,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,48.70014536,-102.6211427,NAD27 WKID 4267,-1615659,9423744,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,48.95026631,-102.5701954,NAD27 WKID 4267,-1597016,9512864,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,48.93921722,-102.7279345,NAD27 WKID 4267,-1635576,9511574,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,782,-1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,48.82716924,-102.3899888,NAD27 WKID 4267,-1556262,9465598,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,48.94631926,-102.3960006,NAD27 WKID 4267,-1554835,9508556,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,48.99371537,-102.3570471,NAD27 WKID 4267,-1544238,9524964,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1440,-1774,-2158,-2384,-2712,-2957,,,-3204,-3239,-3548,-4219,-4747,-4758,-4799,-4821,-5121,-5940,,-6111,-6633,,,,,,,,,334,384,225,328,245,,,,35,309,671,528,11,40,23,300,818,,,522,,,,,,,
4129,48.73757204,-102.9321386,NAD27 WKID 4267,-1690431,9442622,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1993,-2344,-2883,-3094,-3419,-3690,-3974,-4192,-4424,-4570,,,-6393,-6406,-6476,-6511,-6812,-7621,-7757,-7769,-8249,-8358,-8431,-9540,,,,,,352,538,211,325,271,285,219,232,146,,,,13,70,35,301,808,136,13,480,109,73,1109,,,,
4130,48.79445837,-102.5382451,NAD27 WKID 4267,-1593124,9456285,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,48.95722302,-102.5267033,NAD27 WKID 4267,-1586289,9514637,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,48.80534582,-102.3407474,NAD27 WKID 4267,-1544812,9456942,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1696,-2021,-2486,-2708,-3025,-3277,-3634,-3634,-3634,-3730,-4206,-4803,-5351,-5361,-5401,-5424,-5749,-6539,-6695,-6710,,,,,,,,,,325,465,222,317,252,355,0,0,96,475,598,548,10,39,23,325,790,156,15,,,,,,,,
4133,48.6491927,-102.3451764,NAD27 WKID 4267,-1549648,9400805,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,48.83813015,-102.6305829,NAD27 WKID 4267,-1614489,9473555,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,48.86345268,-102.5922195,NAD27 WKID 4267,-1604530,9482014,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,48.79464013,-102.6960681,NAD27 WKID 4267,-1631512,9459028,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,676,-1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,48.76905471,-102.5376498,NAD27 WKID 4267,-1593609,9447134,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,48.80909402,-102.6850523,NAD27 WKID 4267,-1628466,9464039,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,645,-1940,,,-3021,-3356,-3606,,,-4025,,,,,,,,,,,,,,,,,,,,2585,,,,335,250,,,,,,,,,,,,,,,,,,,,,,
4139,48.80550216,-102.8984487,NAD27 WKID 4267,-1680453,9466462,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1950,-2298,-2878,-3083,-3412,-3663,-3992,-3990,-4266,-4407,-4996,-5682,-6164,-6176,-6244,-6271,-6579,-7407,-7549,-7560,-8131,-8203,-8287,,,,,,,348,580,205,329,251,327,,276,142,589,686,482,12,68,27,307,828,142,11,572,72,84,,,,,
4140,48.82356273,-102.3736423,NAD27 WKID 4267,-1552374,9464033,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,48.67147855,-102.6438358,NAD27 WKID 4267,-1621910,9413812,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2091,-2432,-2967,-3180,-3503,-3760,-4113,-4195,-4497,-4658,-5200,-5964,-6470,-6486,-6537,-6571,-6895,-7696,-7840,-7848,-8502,-8584,-8681,-9824,,,,,,341,535,213,323,257,353,82,302,162,542,764,506,16,51,34,324,800,145,8,654,82,97,1144,,,,
4142,48.84877613,-102.41183,NAD27 WKID 4267,-1561048,9473730,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,48.93578616,-102.192634,NAD27 WKID 4267,-1505716,9501493,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,48.77666771,-102.5268165,NAD27 WKID 4267,-1590784,9449692,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,48.94308659,-102.5976657,NAD27 WKID 4267,-1603862,9510745,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,48.75072373,-102.357063,NAD27 WKID 4267,-1550098,9437550,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,48.81955121,-102.2969952,NAD27 WKID 4267,-1533829,9461345,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,48.84924469,-102.8823177,NAD27 WKID 4267,-1675389,9481910,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,48.96119528,-102.395661,NAD27 WKID 4267,-1554392,9513900,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,48.7759802,-102.5430688,NAD27 WKID 4267,-1594756,9449717,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,48.79504739,-102.7173813,NAD27 WKID 4267,-1636686,9459541,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,638,-1949,,,-3000,-3336,,,,,,,,,,,,,,,,,,,,,,,,2587,,,,336,,,,,,,,,,,,,,,,,,,,,,,
4152,48.84172141,-102.6684524,NAD27 WKID 4267,-1623604,9475492,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,48.79057835,-102.5437356,NAD27 WKID 4267,-1594556,9454981,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,48.81260252,-102.3845704,NAD27 WKID 4267,-1555297,9460268,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,48.96850136,-102.9200319,NAD27 WKID 4267,-1681426,9525454,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1714,-2066,-2569,-2780,-3121,-3350,,,-3695,-3801,,,-5445,-5457,-5520,-5547,-5852,-6695,-6842,-6856,-7419,-7482,-7554,,,,,,,351,504,211,340,229,,,,106,,,,13,62,27,305,844,146,14,563,63,73,,,,,
4156,48.95401704,-102.6685076,NAD27 WKID 4267,-1620779,9515877,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,48.77437251,-102.5477456,NAD27 WKID 4267,-1595934,9449217,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,48.66358132,-102.5672197,NAD27 WKID 4267,-1603433,9409669,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,48.84539824,-102.6848473,NAD27 WKID 4267,-1627496,9477095,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,685,-1866,,,-2934,,-3513,,,-3901,,,,,,,,,,,,,,,,,,,,2551,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,48.95389892,-102.3627364,NAD27 WKID 4267,-1546578,9510739,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,48.85616062,-102.5593264,NAD27 WKID 4267,-1596718,9478837,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,48.7908253,-102.5485699,NAD27 WKID 4267,-1595726,9455151,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,48.95038844,-102.9311484,NAD27 WKID 4267,-1684598,9519140,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,836,-1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,48.79123982,-102.5320435,NAD27 WKID 4267,-1591695,9455023,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,48.85612277,-102.5484026,NAD27 WKID 4267,-1594064,9478640,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166,48.78785134,-102.5385623,NAD27 WKID 4267,-1593365,9453913,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,48.78405704,-102.5377441,NAD27 WKID 4267,-1593260,9452534,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,48.5589757,-102.8826624,NAD27 WKID 4267,-1683051,9377462,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2130,-2496,-3109,-3322,-3635,-3869,-4248,-4494,-4837,-4963,,,,,,,,,,,,,,,,,,,,366,613,213,313,234,382,246,343,126,,,,,,,,,,,,,,,,,,
4169,48.71038544,-102.6106255,NAD27 WKID 4267,-1612840,9427251,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,48.78402887,-102.5478844,NAD27 WKID 4267,-1595728,9452694,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,48.8381055,-102.6842762,NAD27 WKID 4267,-1627542,9474462,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,685,-1891,,,-2953,-3297,-3538,,,-3935,,,,,,,,,,,,,,,,,,,,2576,,,,344,241,,,,,,,,,,,,,,,,,,,,,,
4172,48.75098839,-102.4337114,NAD27 WKID 4267,-1568753,9438903,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1878,,,-2953,-3282,-3545,,,-3956,-4093,-4525,-5247,-5794,-5804,-5853,-5876,,,,,,,,,,,,,,,,,329,262,,,,137,433,721,547,10,49,23,,,,,,,,,,,,
4173,48.93944072,-102.4388029,NAD27 WKID 4267,-1565392,9506785,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,48.84892661,-102.5593392,NAD27 WKID 4267,-1596901,9476235,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,48.57395581,-102.8830776,NAD27 WKID 4267,-1682761,9382863,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2136,,,,,,,,-4834,-4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,
4176,48.85662706,-102.5696277,NAD27 WKID 4267,-1599210,9479178,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,48.80193314,-102.7180079,NAD27 WKID 4267,-1636663,9462029,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,619,-1947,,,-2991,-3320,-3566,,,-4080,,,,,,,,,,,,,,,,,,,,2566,,,,330,246,,,,,,,,,,,,,,,,,,,,,,
4178,48.94304772,-102.4333278,NAD27 WKID 4267,-1563975,9507992,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,48.81622897,-102.258682,NAD27 WKID 4267,-1524589,9459533,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,-2609,-2936,-3201,,,-3488,-3578,,,,,,,,,,,,,,,,,,,,,,,327,265,,,,90,,,,,,,,,,,,,,,,,,
4180,48.91048019,-102.6410043,NAD27 WKID 4267,-1615201,9499754,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,48.95764296,-102.6739793,NAD27 WKID 4267,-1622015,9517274,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,48.8669061,-102.2586639,NAD27 WKID 4267,-1523382,9477767,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1492,-1802,-2253,-2486,-2813,-3071,,,-3354,-3419,-3780,-4457,-4991,-5002,-5039,-5057,-5369,-6163,-6315,-6327,-6840,-6918,-6996,-7911,-8470,-8596,-8725,-8928,,310,451,233,327,258,,,,65,362,677,534,10,37,18,313,793,152,12,513,78,78,915,559,126,129,202
4183,48.80190385,-102.7070558,NAD27 WKID 4267,-1634000,9461830,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,621,-1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,48.79091849,-102.5158204,NAD27 WKID 4267,-1587756,9454636,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,48.79087083,-102.5267735,NAD27 WKID 4267,-1590422,9454802,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,48.67148457,-102.5348284,NAD27 WKID 4267,-1595341,9411969,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,48.8091691,-102.718001,NAD27 WKID 4267,-1636477,9464632,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,676,-1908,,,-2990,-3329,-3574,,,-4072,,,,,,,,,,,,,,,,,,,,2584,,,,340,245,,,,,,,,,,,,,,,,,,,,,,
4188,48.93593015,-102.7504316,NAD27 WKID 4267,-1641120,9510780,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,828,-1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189,48.79811617,-102.4391164,NAD27 WKID 4267,-1568918,9455952,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,48.87412059,-102.2366917,NAD27 WKID 4267,-1517871,9480011,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,48.83080017,-102.2202013,NAD27 WKID 4267,-1514885,9464161,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,48.94669322,-102.416658,NAD27 WKID 4267,-1559840,9509029,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,48.77992969,-102.3135946,NAD27 WKID 4267,-1538815,9447355,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,48.93256221,-102.7180974,NAD27 WKID 4267,-1633358,9509012,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,770,-1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,48.96847886,-102.6788559,NAD27 WKID 4267,-1622924,9521253,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,48.93948038,-102.7119009,NAD27 WKID 4267,-1631678,9511393,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,796,-1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197,48.56985969,-102.8780379,NAD27 WKID 4267,-1681638,9381299,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2138,,,,,,,,-4837,-4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,
4198,48.95392923,-102.4166496,NAD27 WKID 4267,-1559662,9511631,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199,48.92843146,-102.214647,NAD27 WKID 4267,-1511234,9499197,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,48.96124133,-102.6898559,NAD27 WKID 4267,-1625776,9518839,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,774,-1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,48.88141159,-102.2366892,NAD27 WKID 4267,-1517698,9482634,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,48.93940281,-102.4882507,NAD27 WKID 4267,-1577396,9507589,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,48.96118316,-102.4166801,NAD27 WKID 4267,-1559493,9514240,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,48.95391428,-102.4066109,NAD27 WKID 4267,-1557226,9511461,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,48.78354418,-102.308107,NAD27 WKID 4267,-1537393,9448567,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,48.77631559,-102.318946,NAD27 WKID 4267,-1540204,9446141,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,48.84499474,-102.87701,NAD27 WKID 4267,-1674210,9480288,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,668,-1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,48.94669801,-102.4277535,NAD27 WKID 4267,-1562533,9509213,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,48.96118572,-102.4066832,NAD27 WKID 4267,-1557067,9514077,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,48.7767197,-102.3074937,NAD27 WKID 4267,-1537407,9446101,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,48.84175359,-102.7562255,NAD27 WKID 4267,-1644938,9477013,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,744,-1925,,,-3017,-3360,-3600,,,-4016,,,,,,,,,,,,,,,,,,,,2669,,,,344,240,,,,,,,,,,,,,,,,,,,,,,
4212,48.83803686,-102.2201383,NAD27 WKID 4267,-1514699,9466764,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,48.81264279,-102.537784,NAD27 WKID 4267,-1592561,9462820,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,48.95389908,-102.4278417,NAD27 WKID 4267,-1562379,9511804,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,48.82742995,-102.2853344,NAD27 WKID 4267,-1530805,9463992,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
